"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"LAMP3.DC","R-HSA-1168372","Downstream signaling events of B Cell Receptor (BCR)","15/523","83/10856",8.3637655840178e-06,0.000491789416340247,0.000385173415053451,"4790/5966/10892/5721/7314/5720/6500/5478/5698/8517/3845/5699/7316/8454/5710",15
"LAMP3.DC","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","16/523","94/10856",9.37489593246972e-06,0.000524994172218304,0.000411179646160953,"330/1846/4790/79155/329/5599/7314/4791/6285/8767/6500/10010/8517/7316/28511/8454",16
"LAMP3.DC","R-HSA-446652","Interleukin-1 family signaling","20/523","141/10856",1.31211285518572e-05,0.000682748825817116,0.000534734356059771,"4790/79155/8878/57162/5771/5721/5599/7314/5720/4791/6285/8767/6500/5698/8517/5699/7316/28511/8454/5710",20
"LAMP3.DC","R-HSA-5218859","Regulated Necrosis","12/523","57/10856",1.33654954012972e-05,0.000682748825817116,0.000534734356059771,"330/8837/8717/329/57162/7314/3659/355/10273/10211/836/7316",12
"LAMP3.DC","R-HSA-162909","Host Interactions of HIV factors","19/523","130/10856",1.39336495064718e-05,0.000682748825817116,0.000534734356059771,"4869/567/60489/5721/11168/293/7314/5720/3159/3105/6500/3055/5478/5698/7175/5699/7316/5901/5710",19
"LAMP3.DC","R-HSA-1169091","Activation of NF-kappaB in B cells","13/523","67/10856",1.50180535370604e-05,0.000706449238383323,0.000553296709260122,"4790/5966/10892/5721/7314/5720/6500/5698/8517/5699/7316/8454/5710",13
"LAMP3.DC","R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","7/523","19/10856",1.75682845616097e-05,0.000776023920651151,0.000607788158404724,"3120/3115/3117/3122/3113/3119/3123",7
"LAMP3.DC","R-HSA-166166","MyD88-independent TLR4 cascade ","16/523","99/10856",1.84767600155036e-05,0.000776023920651151,0.000607788158404724,"330/1846/4790/79155/329/5599/7314/4791/6285/8767/6500/10010/8517/7316/28511/8454",16
"LAMP3.DC","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","16/523","99/10856",1.84767600155036e-05,0.000776023920651151,0.000607788158404724,"330/1846/4790/79155/329/5599/7314/4791/6285/8767/6500/10010/8517/7316/28511/8454",16
"LAMP3.DC","R-HSA-5676590","NIK-->noncanonical NF-kB signaling","12/523","59/10856",1.93725277473813e-05,0.000785589401066219,0.000615279919381437,"5971/5721/9020/7314/5720/4791/6500/5698/5699/7316/8454/5710",12
"LAMP3.DC","R-HSA-388841","Costimulation by the CD28 family","13/523","69/10856",2.09430491484785e-05,0.000820967526620358,0.000642988351049779,"3120/3115/3117/80380/29126/941/3122/9020/3113/3119/942/7525/3123",13
"LAMP3.DC","R-HSA-5607761","Dectin-1 mediated noncanonical NF-kB signaling","12/523","60/10856",2.31735641890347e-05,0.000851950851712311,0.000667254739749617,"5971/5721/9020/7314/5720/4791/6500/5698/5699/7316/8454/5710",12
"LAMP3.DC","R-HSA-983705","Signaling by the B Cell Receptor (BCR)","17/523","112/10856",2.3796544136361e-05,0.000851950851712311,0.000667254739749617,"27071/4790/5966/10892/5721/7314/5720/6500/5478/5698/8517/3845/5699/7316/8454/3710/5710",17
"LAMP3.DC","R-HSA-5607764","CLEC7A (Dectin-1) signaling","16/523","101/10856",2.3906784104172e-05,0.000851950851712311,0.000667254739749617,"4790/5971/10892/5721/9020/7314/5720/4791/6500/5698/8517/5699/7316/8454/3710/5710",16
"LAMP3.DC","R-HSA-75893","TNF signaling","10/523","44/10856",3.48102040129707e-05,0.00120402352703687,0.000943000882704316,"330/8837/8717/7185/329/10399/7314/84888/8517/7316",10
"LAMP3.DC","R-HSA-1236975","Antigen processing-Cross presentation","16/523","105/10856",3.91628233872922e-05,0.00131587086581302,0.00103060061545506,"3107/3134/10952/567/5721/3106/7314/6890/5720/6892/3105/5698/8517/5699/7316/5710",16
"LAMP3.DC","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","14/523","85/10856",4.92577496718733e-05,0.00152439772668745,0.00119392052528779,"1846/4790/79155/57162/5599/7314/4791/6285/8767/6500/8517/7316/28511/8454",14
"LAMP3.DC","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","14/523","85/10856",4.92577496718733e-05,0.00152439772668745,0.00119392052528779,"1846/4790/79155/57162/5599/7314/4791/6285/8767/6500/8517/7316/28511/8454",14
"LAMP3.DC","R-HSA-975871","MyD88 cascade initiated on plasma membrane","14/523","85/10856",4.92577496718733e-05,0.00152439772668745,0.00119392052528779,"1846/4790/79155/57162/5599/7314/4791/6285/8767/6500/8517/7316/28511/8454",14
"LAMP3.DC","R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","7/523","22/10856",5.23995940689035e-05,0.0015800492980777,0.00123750728232903,"3120/3115/3117/3122/3113/3119/3123",7
"LAMP3.DC","R-HSA-9607240","FLT3 Signaling","9/523","38/10856",6.07132211489517e-05,0.00178496870177918,0.00139800180277191,"10018/2322/8835/7314/3055/10019/3845/7316/2309",9
